date,namespace,contract_address,daily_incoming_txs,daily_active_users,daily_gas_used,daily_gas_cost_sei,daily_rank_within_namespace
2024-12-26 00:00:00.000 UTC,reservoir,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,56,35,37738284,0.06574212524902809,1
2024-12-26 00:00:00.000 UTC,safe,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,3,2,940013,0.001038498710285769,1
2024-12-26 00:00:00.000 UTC,seaport,0x0000000000000068f116a894984e2db1123eb395,99,63,58745773,0.14803676589398926,1
2024-12-26 00:00:00.000 UTC,seaport,0x008ebccae39d001200c3003c3225ce0a00690066,3,1,832776,0.001812327492811644,2
2024-12-26 00:00:00.000 UTC,seaport,0x864baa13e01d8f9e26549dc91b458cd15e34eb7c,3,1,530862,0.000650559479566485,3
2024-12-26 00:00:00.000 UTC,seaport,0x00b19a5200a100e5fc4c9800772f4d002f218400,1,1,253563,0.000302369985815076,4
2024-12-26 00:00:00.000 UTC,seipex,0xe70aaa288f801b208074171be87b804178ce5d11,12,8,3479102,0.004532265337304465,1
2024-12-26 00:00:00.000 UTC,seiyanfun,0x613cb5b7a8ffd4304161f30fba46ce4284c25e21,7,7,965281,0.005270469695711582,1
2024-12-26 00:00:00.000 UTC,steer protocol,0xb944789b5c962f1096ce8674456e68fb0f2e3bb7,5,3,524058,0.00524058,1
2024-12-26 00:00:00.000 UTC,steer protocol,0x4cb98e1eeef513086b6a724f6b5401031b125649,1,1,40652,0.000048753944697604,2
2024-12-26 00:00:00.000 UTC,symbiosis finance,0x5523985926aa12ba58dc5ad00ddca99678d7227e,29,1,21632126,1.0755561121904254,1
2024-12-26 00:00:00.000 UTC,symbiosis finance,0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,20,17,16750469,0.06466672255411765,2
2024-12-26 00:00:00.000 UTC,symbiosis finance,0x2b7aa8bdc40b6d3d19d0de7480c4db8d5b6495e2,1,1,463414,0.0046804814,3
2024-12-26 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,1469,11,9265283233,33.14176082350667,1
2024-12-26 00:00:00.000 UTC,vertex,0xc73fbebb30b1415fdb40a0ad650c76d6f7e522b5,9,9,1218759,0.007207913475699223,2
2024-12-26 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,705,106,185364200,10.733156099084878,1
2024-12-26 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,402,178,105874850,0.6015304959975882,2
2024-12-26 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,3329,810,1227347885,8.960797419497366,1
2024-12-26 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,1498,709,618464794,2.8138441533479157,2
2024-12-26 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,163,148,104368796,0.7404680738773926,3
2024-12-25 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,129,7,22607766,0.07408003257733459,1
2024-12-25 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,816674,0.003380786766663936,1
2024-12-25 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,1,1,1083822,0.001473161737237314,1
2024-12-25 00:00:00.000 UTC,beefy finance,0x8d62d955089a35cd57a0cf921835f25572fc0b98,1,1,591962,0.0013319145295981,2
2024-12-25 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,556,426,275452354,0.9260497174599926,1
2024-12-25 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,302,6,18657745,1.8127406860600672,2
2024-12-25 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,147,125,10563468,0.04772235355501283,3
2024-12-25 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,47,35,5136157,0.032983586461762464,4
2024-12-25 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,21,13,994760,0.01005724113120337,5
2024-12-25 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,997,4,549881170,2.643539473575219,1
2024-12-25 00:00:00.000 UTC,carbon_defi,0xe4816658ad10bf215053c533cceae3f59e1f1087,16,2,2580957,0.0064661553,2
2024-12-25 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,111,73,5273049,0.023010433604671875,1
2024-12-25 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,4,4,109156,0.0011816137,1
2024-12-25 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,843,32,181468240,17.527046051529066,1
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,6976,286,1007960797,24.319745404751696,1
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129546,0.000965469071761272,2
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106664,0.000745285978904712,3
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103908,0.000712519079133288,4
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101715,0.00071049714327405,5
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101560,0.00070502674863072,6
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101489,0.000703975907012462,7
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101486,0.000700330921704876,8
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,76305,0.00051394546020261,9
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,76207,0.000468495591483934,10
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76044,0.000531394076516556,11
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,75996,0.000532618791620544,12
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0x3e00dd875fef6ce2209007c1e625d9a656e32556,1,1,71038,0.00049318993723725,13
2024-12-25 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70916,0.00029900950685756,14
2024-12-25 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,11,1,8515605,0.058187597183282584,1
2024-12-25 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,105,2,18988444,1.917832844,1
2024-12-25 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,5,1,187100,0.0188971,2
2024-12-25 00:00:00.000 UTC,jelly_swap,0xfb43069f6d0473b85686a85f4ce4fc1fd8f00875,1050,88,145880268,0.7723925035634008,1
2024-12-25 00:00:00.000 UTC,layer zero,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,154,1,11850200,0.06400548329585311,1
2024-12-25 00:00:00.000 UTC,layerzero,0x3c2269811836af69497e5f486a85d7316753cf62,1983,1,75796677,0.4214096862212255,1
2024-12-25 00:00:00.000 UTC,layerzero,0xc097ab8cd7b053326dfe9fb3e3a31a0cce3b526f,185,1,28646261,0.1698867625036818,2
2024-12-25 00:00:00.000 UTC,lifi,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,163,110,86166680,0.2978032740738513,1
2024-12-25 00:00:00.000 UTC,merkl,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,1,1,126704,0.00013759079476072,1
2024-12-25 00:00:00.000 UTC,mintify,0x1aed60a97192157fda7fb26267a439d523d09c5e,1,1,1390904,0.0022254464,1
2024-12-25 00:00:00.000 UTC,nucleus,0xb52c7d88f0514796877b04cf945e56cc4c66cd05,1,1,403292,0.00047694516351558,1
2024-12-25 00:00:00.000 UTC,nucleus,0x97d0b97a9fa017f8ad2565a5c6aed5745f3918b9,1,1,398504,0.00047983988980728,2
2024-12-25 00:00:00.000 UTC,nucleus,0x24152894decc7384b05e8907d6adadd82c176499,1,1,54005,0.00006084285862844,3
2024-12-25 00:00:00.000 UTC,nucleus,0x6035832f65b0cf20064681505b73a6de307a04cb,1,1,54005,0.0000615729755536,4
2024-12-25 00:00:00.000 UTC,oku,0xdd489c75be1039ec7d843a6ac2fd658350b067cf,11155,6,1818859673,19.41982023527677,1
2024-12-25 00:00:00.000 UTC,oku,0xa683c66045ad16abb1bce5ad46a64d95f9a25785,59,13,13079346,0.10102576016163904,2
2024-12-25 00:00:00.000 UTC,okx_swell,0x7251febeabb01ec9de53ece7a96f1c951f886dd2,32,5,13983841,0.020286857647056712,1
2024-12-25 00:00:00.000 UTC,openocean_v2,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,27,14,17120910,0.3687062419817258,1
2024-12-25 00:00:00.000 UTC,orderly,0x816f722424b49cf1275cc86da9840fbd5a6167e9,1,1,357905,0.000364782749792355,1
2024-12-25 00:00:00.000 UTC,pyth,0x98046bd286715d3b0bc227dd7a956b83d8978603,147,1,24398125,0.10441607264098533,1
2024-12-25 00:00:00.000 UTC,pyth,0x2880ab155794e7179c9ee2e38200202908c17b43,26,1,8352588,0.030812519857231265,2
2024-12-25 00:00:00.000 UTC,quizmatch,0xd844298d9d42d652e263e2b4c750e5578d8b1e7a,16419,3947,655130440,2.646213191336976,1
2024-12-25 00:00:00.000 UTC,reservoir,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,99,69,42213042,0.13692509896765367,1
2024-12-25 00:00:00.000 UTC,rubic_proxy,0x3335733c454805df6a77f825f266e136fb4a3333,1,1,256580,0.0002735548696731,1
2024-12-25 00:00:00.000 UTC,rubic_proxy,0xaf14797ccf963b1e3d028a9d51853ace16aedba1,1,1,55048,0.000067459267351672,2
2024-12-25 00:00:00.000 UTC,seaport,0x0000000000000068f116a894984e2db1123eb395,185,94,67608151,0.2501536611035096,1
2024-12-25 00:00:00.000 UTC,seipex,0xe70aaa288f801b208074171be87b804178ce5d11,13,11,1535277,0.007282735155871211,1
2024-12-25 00:00:00.000 UTC,seiyanfun,0x613cb5b7a8ffd4304161f30fba46ce4284c25e21,2,1,287644,0.000350489989671636,1
2024-12-25 00:00:00.000 UTC,steer protocol,0xb944789b5c962f1096ce8674456e68fb0f2e3bb7,10,3,1813468,0.010508200043389577,1
2024-12-25 00:00:00.000 UTC,steer protocol,0x4cb98e1eeef513086b6a724f6b5401031b125649,1,1,40652,0.00040652,2
2024-12-25 00:00:00.000 UTC,symbiosis finance,0x5523985926aa12ba58dc5ad00ddca99678d7227e,24,1,16861504,0.7553332894344001,1
2024-12-25 00:00:00.000 UTC,symbiosis finance,0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,21,15,14679404,0.08051464836674445,2
2024-12-25 00:00:00.000 UTC,teahouse,0x199044e2799cf9099b1d84b29a09f8ff23d00391,21,2,10399780,0.011874058483515172,1
2024-12-25 00:00:00.000 UTC,teahouse,0x836245ba9e20cbbd262c75deb4ec4824906473a4,1,1,37594,0.000040279531750904,2
2024-12-25 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,1007,2,6374668700,27.789793289452273,1
2024-12-25 00:00:00.000 UTC,vertex,0xc73fbebb30b1415fdb40a0ad650c76d6f7e522b5,1,1,182986,0.000196890264770372,2
2024-12-25 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,559,43,133927974,11.539494876691478,1
2024-12-25 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,225,139,75076616,0.28627963412849045,2
2024-12-25 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,7086,1831,2726907904,12.753755693573753,1
2024-12-25 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,3027,1375,1179224832,5.335868855755259,2
2024-12-25 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,139,118,81294063,0.27163227135826357,3
2024-12-25 00:00:00.000 UTC,zora,0xca11bde05977b3631167028862be2a173976ca11,2,2,694189,0.070113089,1
2024-12-24 00:00:00.000 UTC,allo_protocol_v2,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,1,1,705495,0.017562539849982857,1
2024-12-24 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,138,11,23805360,0.2324907250223172,1
2024-12-24 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,816738,0.00510037319901915,1
2024-12-24 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,1,1,1077198,0.0471274125,1
2024-12-24 00:00:00.000 UTC,beefy finance,0x8d62d955089a35cd57a0cf921835f25572fc0b98,1,1,590035,0.0008147902825496,2
2024-12-24 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,3082,2070,1657660503,34.467634714941184,1
2024-12-24 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,399,6,26164082,2.5575537125411127,2
2024-12-24 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,64,50,4708256,0.03977433954591507,3
2024-12-24 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,44,41,4288312,0.03811721931185182,4
2024-12-24 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,21,11,1015822,0.01483368857957472,5
2024-12-24 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,1076,5,619020803,6.2323701025626335,1
2024-12-24 00:00:00.000 UTC,carbon_defi,0xe4816658ad10bf215053c533cceae3f59e1f1087,8,5,1451053,0.003669014874453588,2
2024-12-24 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,128,92,5963632,0.0715565843407601,1
2024-12-24 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,5,5,136445,0.001454823918213237,1
2024-12-24 00:00:00.000 UTC,deterministic deployer,0x4e59b44847b379578588920ca78fbf26c0b4956c,4,1,7498475,0.14271959941087808,1
2024-12-24 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,800,33,173870624,17.33372454778615,1
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,17904,5319,2343924428,52.90489481134301,1
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129546,0.004430877387535926,2
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106664,0.005164600194087192,3
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103890,0.00357779263025535,4
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101649,0.00456765541237287,5
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101527,0.004447304829167749,6
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101468,0.003527168199075948,7
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101462,0.00357019231542523,8
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,76305,0.002610829733618325,9
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,76207,0.002606299706726876,10
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76035,0.00276481061739996,11
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,75996,0.00293236691961564,12
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0x3e00dd875fef6ce2209007c1e625d9a656e32556,1,1,71029,0.003113302796100133,13
2024-12-24 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70916,0.002463335300427116,14
2024-12-24 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,17,1,12852819,0.28995696564601864,1
2024-12-24 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,119,2,20767252,2.097492452,1
2024-12-24 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,9,1,336780,0.03401478,2
2024-12-24 00:00:00.000 UTC,jelly_swap,0xfb43069f6d0473b85686a85f4ce4fc1fd8f00875,888,63,123877072,1.4133024862922159,1
2024-12-24 00:00:00.000 UTC,layer zero,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,131,1,10077497,0.10533290671218226,1
2024-12-24 00:00:00.000 UTC,layerzero,0x3c2269811836af69497e5f486a85d7316753cf62,1903,1,72773070,0.8744900480830395,1
2024-12-24 00:00:00.000 UTC,layerzero,0xc097ab8cd7b053326dfe9fb3e3a31a0cce3b526f,146,1,17633918,0.22744718046953616,2
2024-12-24 00:00:00.000 UTC,lifi,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,172,102,86346302,0.8178366590077708,1
2024-12-24 00:00:00.000 UTC,merkl,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,5,4,369074,0.003438676164561648,1
2024-12-24 00:00:00.000 UTC,mintify,0x1aed60a97192157fda7fb26267a439d523d09c5e,2,2,4915021,0.02125622562600466,1
2024-12-24 00:00:00.000 UTC,nucleus,0x97d0b97a9fa017f8ad2565a5c6aed5745f3918b9,3,2,950671,0.004677519311824533,1
2024-12-24 00:00:00.000 UTC,nucleus,0x6035832f65b0cf20064681505b73a6de307a04cb,1,1,54005,0.00020411697667025,2
2024-12-24 00:00:00.000 UTC,nucleus,0x24152894decc7384b05e8907d6adadd82c176499,1,1,51205,0.00017919849751727,3
2024-12-24 00:00:00.000 UTC,oku,0xdd489c75be1039ec7d843a6ac2fd658350b067cf,20250,6,4020716597,70.00094665331874,1
2024-12-24 00:00:00.000 UTC,oku,0xa683c66045ad16abb1bce5ad46a64d95f9a25785,153,24,32891790,0.48236948721963513,2
2024-12-24 00:00:00.000 UTC,okx_swell,0x7251febeabb01ec9de53ece7a96f1c951f886dd2,30,8,14658931,0.10151883750955837,1
2024-12-24 00:00:00.000 UTC,openocean_v2,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,44,23,24343696,0.6234475065642291,1
2024-12-24 00:00:00.000 UTC,orderly,0x816f722424b49cf1275cc86da9840fbd5a6167e9,3,3,1060931,0.01906693970533549,1
2024-12-24 00:00:00.000 UTC,pyth,0x2880ab155794e7179c9ee2e38200202908c17b43,26,1,8353716,0.06686040667049933,1
2024-12-24 00:00:00.000 UTC,pyth,0x98046bd286715d3b0bc227dd7a956b83d8978603,5,1,387480,0.014728369903048573,2
2024-12-24 00:00:00.000 UTC,quizmatch,0xd844298d9d42d652e263e2b4c750e5578d8b1e7a,15258,3613,616889901,6.000233874133653,1
2024-12-24 00:00:00.000 UTC,reservoir,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,94,50,64078441,0.5906142059290362,1
2024-12-24 00:00:00.000 UTC,seaport,0x0000000000000068f116a894984e2db1123eb395,174,113,75280854,0.5625806816202727,1
2024-12-24 00:00:00.000 UTC,seaport,0x864baa13e01d8f9e26549dc91b458cd15e34eb7c,7,2,1140786,0.10204716,2
2024-12-24 00:00:00.000 UTC,seaport,0x00b19a5200a100e5fc4c9800772f4d002f218400,1,1,253683,0.0253683,3
2024-12-24 00:00:00.000 UTC,seipex,0xe70aaa288f801b208074171be87b804178ce5d11,18,14,1756499,0.009089408615168784,1
2024-12-24 00:00:00.000 UTC,seiyanfun,0x613cb5b7a8ffd4304161f30fba46ce4284c25e21,12,8,4691478,0.019546726837861864,1
2024-12-24 00:00:00.000 UTC,steer protocol,0xb944789b5c962f1096ce8674456e68fb0f2e3bb7,15,3,3004133,0.007462705086033004,1
2024-12-24 00:00:00.000 UTC,symbiosis finance,0x5523985926aa12ba58dc5ad00ddca99678d7227e,100,1,28261910,1.448679071566338,1
2024-12-24 00:00:00.000 UTC,symbiosis finance,0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,18,17,13948303,0.10823091114652013,2
2024-12-24 00:00:00.000 UTC,symbiosis finance,0x2b7aa8bdc40b6d3d19d0de7480c4db8d5b6495e2,1,1,533602,0.005243464875631438,3
2024-12-24 00:00:00.000 UTC,teahouse,0x836245ba9e20cbbd262c75deb4ec4824906473a4,1,1,39064,0.0001836008,1
2024-12-24 00:00:00.000 UTC,teahouse,0x199044e2799cf9099b1d84b29a09f8ff23d00391,1,1,38968,0.0002377048,2
2024-12-24 00:00:00.000 UTC,tether,0xdac17f958d2ee523a2206206994597c13d831ec7,1,1,21000,0.00020859214467,1
2024-12-24 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,1216,4,7602829352,76.28521574734128,1
2024-12-24 00:00:00.000 UTC,vertex,0xc73fbebb30b1415fdb40a0ad650c76d6f7e522b5,1,1,166756,0.001662716492937656,2
2024-12-24 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,1012,47,243750778,23.147336286959728,1
2024-12-24 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,86,48,21678612,0.19853013591804133,2
2024-12-24 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,617,218,175162507,3.0326001377538647,1
2024-12-24 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,259,106,78688720,0.8274838338472587,2
2024-12-24 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,152,135,77926486,0.8478955278816037,3
2024-12-23 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,259,11,44703537,0.9767157438413311,1
2024-12-23 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,816747,0.007289111220968462,1
2024-12-23 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,2,1,2246394,0.06341250672615939,1
2024-12-23 00:00:00.000 UTC,beefy finance,0x8d62d955089a35cd57a0cf921835f25572fc0b98,1,1,591994,0.009915776559422032,2
2024-12-23 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,19391,18318,11035485169,384.11129335532524,1
2024-12-23 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,427,10,26732468,2.6384205154097122,2
2024-12-23 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,83,52,5992976,0.10923159369181945,3
2024-12-23 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,36,31,4258353,0.12806055009399653,4
2024-12-23 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,34,11,1646153,0.03175346885772981,5
2024-12-23 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,2716,5,1369707320,26.632612806895843,1
2024-12-23 00:00:00.000 UTC,carbon_defi,0xe4816658ad10bf215053c533cceae3f59e1f1087,9,3,1244137,0.08468183111112565,2
2024-12-23 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,113,81,5500951,0.09468296828104973,1
2024-12-23 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,5,5,136445,0.0009742173,1
2024-12-23 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,919,47,185864607,18.50248926587804,1
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,19361,416,2771647231,155.55321045335617,1
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129210,0.00095374012927356,2
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106664,0.000759810008648224,3
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103908,0.000764236247136012,4
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101682,0.000725647119517152,5
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101527,0.000726073510375994,6
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101489,0.000754480956707554,7
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101435,0.00074781479737154,8
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,76305,0.00056476512403239,9
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,76207,0.000564149755677936,10
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76044,0.00059615724462354,11
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,75996,0.000553142859893568,12
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0x3e00dd875fef6ce2209007c1e625d9a656e32556,1,1,71038,0.000507469031159134,13
2024-12-23 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70916,0.00052165959693714,14
2024-12-23 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,35,1,27313678,1.545498066994298,1
2024-12-23 00:00:00.000 UTC,gnosissafe,0x0c2bc4d2698820e12e6ebe863e7b9e2650cd5b7d,4,1,380025,0.0056313125,1
2024-12-23 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,162,2,30888679,3.119756579,1
2024-12-23 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,12,1,449040,0.04535304,2
